cliente_id,idade,regiao,canal_aquisicao,tempo_contrato_meses,valor_mensalidade,produtos_contratados,num_reclamacoes,atraso_pagamentos,score_credito,variacao_gasto_pct,mes_referencia,cancelou
CLI01521,45,Nordeste,,53,85.62,5,2,3,993.0,-1.9,2023-01,0
CLI01522,59,Sudeste,Digital,26,243.74,1,1,1,760.0,-10.9,2023-11,0
CLI01523,56,Sul,Loja física,41,117.75,5,2,0,969.0,-15.5,2023-09,0
CLI01524,47,Sul,Telemarketing,35,174.07,1,1,1,445.0,,2024-06,1
CLI01525,22,Sudeste,Digital,52,120.97,2,1,0,353.0,4.0,2023-05,0
CLI01526,34,Sudeste,Digital,25,83.36,3,2,0,655.0,-18.6,2023-10,0
CLI01527,35,Sudeste,Indicação,26,207.29,4,1,0,576.0,18.4,2024-03,0
CLI01528,60,Centro-Oeste,Digital,11,63.48,1,1,1,894.0,-9.6,2023-10,0
CLI01529,64,Sudeste,Digital,38,237.06,2,1,0,699.0,,2024-04,0
CLI01530,38,Sudeste,Loja física,2,129.3,3,1,0,967.0,22.9,2023-04,0
CLI01531,39,Sul,Indicação,7,49.93,3,1,0,815.0,-1.5,2023-04,0
CLI01532,56,Sudeste,Indicação,18,177.68,3,2,1,798.0,6.5,2023-08,1
CLI01533,67,Sul,Indicação,27,61.61,1,0,1,610.0,25.1,2023-06,0
CLI01534,23,Nordeste,Digital,34,118.94,2,1,0,570.0,-15.0,2023-11,0
CLI01535,67,Centro-Oeste,Indicação,27,226.64,5,4,2,875.0,7.2,2024-01,0
CLI01536,33,Nordeste,Digital,17,65.57,2,0,1,748.0,,2023-11,0
CLI01537,19,Sudeste,Digital,43,259.73,2,0,2,411.0,-14.0,2023-02,0
CLI01538,68,Norte,Digital,59,50.85,2,1,1,538.0,21.9,2023-03,0
CLI01539,18,Sudeste,Digital,44,111.61,1,2,1,443.0,-21.1,2024-03,0
CLI01540,47,Sudeste,Digital,59,235.13,1,4,0,673.0,-1.4,2024-01,1
CLI01541,60,Sul,Loja física,51,128.97,1,2,0,319.0,,2023-10,1
CLI01542,69,Nordeste,Loja física,54,75.37,2,0,0,875.0,10.4,2023-05,0
CLI01543,54,Sudeste,Digital,24,139.96,1,0,1,588.0,-14.5,2023-11,0
CLI01544,65,Sul,Indicação,25,117.5,3,1,1,892.0,-9.3,2024-02,0
CLI01545,40,Centro-Oeste,,7,260.58,1,0,1,496.0,-13.2,2024-03,1
CLI01546,18,Sudeste,Digital,52,128.24,4,1,0,681.0,-18.0,2024-01,1
CLI01547,36,Nordeste,Digital,6,247.13,1,3,2,880.0,-11.5,2023-03,1
CLI01548,63,Sudeste,Digital,53,272.87,1,0,1,997.0,-0.7,2023-09,0
CLI01549,20,Sudeste,Digital,24,158.35,1,3,0,978.0,,2023-08,0
CLI01550,19,Sudeste,Indicação,33,277.39,1,1,1,791.0,-3.2,2024-03,0
CLI01551,54,Sul,Digital,49,144.23,4,0,0,463.0,-10.0,2023-01,0
CLI01552,34,Sudeste,Digital,29,290.92,5,1,0,905.0,-5.3,2023-02,0
CLI01553,45,Nordeste,Digital,43,72.22,1,0,1,548.0,-23.8,2023-09,0
CLI01554,35,Norte,Indicação,22,221.65,3,1,0,367.0,-10.5,2024-05,0
CLI01555,50,Centro-Oeste,Digital,26,173.35,4,2,0,320.0,-3.3,2023-09,0
CLI01556,32,Sudeste,Loja física,28,146.81,5,1,2,811.0,4.4,2023-01,0
CLI01557,39,Sudeste,Digital,50,208.08,1,1,1,896.0,2.6,2023-08,0
CLI01558,58,Sul,Indicação,21,225.86,5,4,0,689.0,-18.4,2023-05,0
CLI01559,44,Nordeste,Telemarketing,49,50.99,3,4,1,835.0,6.4,2023-11,0
CLI01560,54,Norte,Loja física,7,91.64,4,1,0,410.0,1.8,2023-06,0
CLI01561,49,Nordeste,Indicação,17,228.16,4,1,0,894.0,21.6,2024-05,0
CLI01562,62,Sul,Indicação,20,216.5,5,1,1,759.0,-22.4,2024-06,0
CLI01563,36,Sudeste,Indicação,41,291.41,1,0,1,377.0,,2024-06,1
CLI01564,45,Nordeste,Indicação,49,240.16,2,2,1,733.0,15.5,2023-05,0
CLI01565,45,Sudeste,Digital,20,287.59,4,2,0,679.0,-4.4,2023-05,1
CLI01566,27,Sudeste,Loja física,54,225.54,2,0,0,951.0,-13.7,2024-01,0
CLI01567,37,Centro-Oeste,Telemarketing,22,124.41,4,1,1,739.0,-12.2,2023-07,0
CLI01568,42,Sul,Digital,28,76.24,1,1,2,638.0,11.8,2024-02,0
CLI01569,38,Sudeste,Telemarketing,40,245.36,1,1,1,723.0,-23.2,2023-08,0
CLI01570,31,Sudeste,Loja física,49,210.94,4,0,0,468.0,-5.0,2023-03,0
CLI01571,39,Sudeste,Loja física,7,61.95,5,1,1,561.0,-13.1,2023-04,0
CLI01572,43,Sul,Loja física,1,139.91,1,0,2,878.0,-12.0,2023-10,1
CLI01573,61,Sudeste,Indicação,32,289.1,1,1,0,528.0,6.6,2023-04,0
CLI01574,28,Centro-Oeste,Digital,13,175.0,3,0,1,460.0,-5.9,2024-06,0
CLI01575,24,Sudeste,Digital,30,158.08,1,5,0,726.0,3.5,2023-12,0
CLI01576,34,Sul,Indicação,23,164.32,3,3,1,421.0,-18.6,2024-03,1
CLI01577,35,Sudeste,Telemarketing,51,102.12,1,0,3,448.0,12.4,2024-01,0
CLI01578,24,Sudeste,Loja física,59,142.08,1,3,0,410.0,3.2,2023-12,0
CLI01579,37,Nordeste,Digital,56,142.35,5,0,1,956.0,18.6,2023-08,0
CLI01580,55,Nordeste,Digital,19,62.99,5,0,0,520.0,,2023-09,0
CLI01581,28,Sudeste,Telemarketing,32,241.79,1,1,0,363.0,6.7,2023-09,0
CLI01582,61,Sul,,30,154.03,4,0,0,937.0,11.8,2024-05,0
CLI01583,33,Nordeste,Loja física,29,255.44,4,1,0,653.0,6.4,2023-01,0
CLI01584,68,Sudeste,Digital,49,262.49,1,2,1,773.0,25.5,2023-06,1
CLI01585,44,Sudeste,Digital,45,102.9,4,3,0,784.0,-24.9,2023-07,0
CLI01586,68,Sul,Digital,29,214.24,1,0,2,312.0,2.6,2023-09,1
CLI01587,28,Sul,Digital,30,167.97,5,0,0,452.0,-6.1,2023-10,0
CLI01588,33,Sudeste,Indicação,16,269.94,2,2,2,538.0,-7.2,2023-04,1
CLI01589,40,Sudeste,Digital,40,103.84,3,1,1,489.0,22.4,2024-04,0
CLI01590,29,Sul,Digital,19,219.35,4,2,1,962.0,-9.3,2023-12,0
CLI01591,57,Norte,Loja física,18,201.84,4,1,3,385.0,12.8,2023-09,0
CLI01592,20,Sudeste,Telemarketing,1,123.73,5,1,0,320.0,-15.8,2023-03,0
CLI01593,19,Sudeste,Loja física,14,84.05,4,0,1,,15.3,2023-09,0
CLI01594,55,Sul,Digital,51,212.81,1,1,1,618.0,-0.3,2024-05,0
CLI01595,65,Sudeste,Digital,47,234.55,1,2,0,457.0,-4.2,2024-02,1
CLI01596,69,Sudeste,Loja física,50,128.81,2,2,1,780.0,-23.1,2023-05,0
CLI01597,41,Sul,Indicação,2,211.11,2,0,1,375.0,-4.2,2023-01,0
CLI01598,46,Centro-Oeste,Digital,54,148.68,2,2,2,628.0,-10.3,2023-01,0
CLI01599,64,Nordeste,Digital,28,228.2,1,1,0,715.0,26.2,2023-03,1
CLI01600,63,Sudeste,Indicação,49,99.7,2,1,1,502.0,0.8,2023-09,0
CLI01601,51,Nordeste,Loja física,50,272.45,2,1,1,528.0,-8.9,2023-06,1
CLI01602,37,Sudeste,Loja física,30,121.75,1,1,1,451.0,-9.6,2023-09,1
CLI01603,35,Sudeste,Digital,38,141.85,5,1,0,371.0,-20.4,2023-04,0
CLI01604,31,Centro-Oeste,Digital,51,64.42,4,0,1,,22.8,2023-05,0
CLI01605,35,Centro-Oeste,Digital,4,77.78,3,0,2,772.0,18.8,2023-05,1
CLI01606,19,Sudeste,Digital,1,178.87,1,1,1,942.0,-1.0,2024-02,1
CLI01607,18,Sudeste,Telemarketing,8,116.8,1,2,0,659.0,32.7,2023-10,0
CLI01608,37,Sudeste,Digital,29,258.77,3,1,0,839.0,-0.2,2024-04,0
CLI01609,51,Sul,Loja física,55,53.57,3,3,1,908.0,16.4,2023-06,0
CLI01610,58,Centro-Oeste,Loja física,39,144.67,2,1,1,345.0,8.5,2024-02,1
CLI01611,58,Sudeste,Digital,3,134.24,3,1,1,300.0,-8.6,2024-06,0
CLI01612,65,Sudeste,Indicação,32,54.73,4,0,2,977.0,2.7,2023-09,0
CLI01613,28,Sudeste,Loja física,10,80.99,4,2,2,544.0,5.6,2023-07,1
CLI01614,44,Sudeste,Telemarketing,10,153.31,4,2,1,518.0,-19.6,2024-06,1
CLI01615,40,Nordeste,Digital,19,173.12,4,0,0,913.0,4.3,2023-10,0
CLI01616,55,Nordeste,Digital,46,150.97,4,0,1,590.0,17.1,2023-02,0
CLI01617,61,Sudeste,Digital,34,182.63,2,0,0,757.0,-10.4,2024-01,0
CLI01618,20,Sudeste,Digital,60,198.68,1,2,1,503.0,-3.2,2023-06,0
CLI01619,29,Sudeste,Digital,33,52.38,3,1,1,501.0,-16.6,2023-09,1
CLI01620,47,Sul,Indicação,23,165.92,1,2,2,,-7.2,2023-08,0
CLI01621,48,Sudeste,Digital,55,290.77,3,0,0,781.0,-6.1,2023-10,0
CLI01622,40,Sul,Telemarketing,28,179.66,2,2,0,810.0,23.7,2024-04,0
CLI01623,18,Sudeste,Loja física,32,219.29,2,2,0,577.0,-4.8,2024-03,0
CLI01624,58,Sudeste,Loja física,50,127.87,5,0,2,315.0,-8.0,2024-01,0
CLI01625,37,Nordeste,Digital,7,243.4,5,0,0,824.0,-1.4,2024-06,1
CLI01626,23,Sudeste,Digital,29,243.13,2,1,0,655.0,-25.6,2023-06,0
CLI01627,28,Nordeste,Indicação,8,180.22,2,1,0,655.0,-35.4,2023-09,0
CLI01628,52,Sul,Digital,1,293.9,3,1,1,898.0,-20.7,2024-06,0
CLI01629,21,Nordeste,Indicação,57,81.29,2,1,1,377.0,4.9,2023-07,0
CLI01630,46,Sudeste,Loja física,55,54.14,1,2,0,366.0,-0.0,2023-05,0
CLI01631,27,Nordeste,Indicação,3,242.44,3,3,1,513.0,13.0,2023-11,1
CLI01632,68,Sudeste,Indicação,24,251.69,2,1,2,996.0,-22.8,2024-01,1
CLI01633,46,Norte,Digital,23,79.95,3,2,0,748.0,-3.1,2023-03,0
CLI01634,55,Nordeste,Loja física,59,116.3,3,2,3,732.0,-23.9,2023-01,0
CLI01635,18,Sudeste,Digital,8,54.29,4,0,1,844.0,4.0,2023-04,0
CLI01636,57,Sudeste,Loja física,54,123.23,5,2,2,414.0,-20.7,2024-06,0
CLI01637,25,Centro-Oeste,Digital,57,243.19,3,2,1,719.0,-3.7,2023-06,0
CLI01638,55,Centro-Oeste,Digital,47,179.39,3,3,1,798.0,3.1,2023-10,0
CLI01639,34,Centro-Oeste,Digital,37,136.92,4,1,1,679.0,-5.9,2023-07,0
CLI01640,36,Nordeste,Telemarketing,3,142.83,2,1,1,,-33.9,2023-12,1
CLI01641,50,Nordeste,Loja física,51,50.24,3,0,1,,24.9,2023-08,0
CLI01642,32,Sul,Telemarketing,33,124.85,4,0,1,323.0,-7.5,2024-01,0
CLI01643,62,Sudeste,Digital,28,211.51,1,1,1,838.0,-24.1,2024-06,1
CLI01644,48,Sudeste,Loja física,47,293.45,4,1,1,374.0,11.4,2024-02,0
CLI01645,38,Sul,Digital,8,261.67,5,0,0,834.0,12.0,2023-11,0
CLI01646,20,Sudeste,Digital,34,55.8,5,1,0,972.0,-4.5,2023-10,0
CLI01647,19,Sul,Indicação,35,274.54,2,1,0,340.0,23.0,2023-06,0
CLI01648,52,Sudeste,Telemarketing,32,245.7,2,2,0,867.0,-11.1,2024-01,0
CLI01649,58,Sul,Digital,24,244.99,5,1,1,712.0,2.6,2023-10,0
CLI01650,33,Sudeste,Telemarketing,14,164.4,5,0,1,714.0,7.7,2023-12,0
CLI01651,62,Sul,Loja física,32,149.4,3,1,0,748.0,22.7,2023-01,0
CLI01652,68,Sul,Telemarketing,56,125.63,5,0,1,909.0,-29.1,2024-06,1
CLI01653,67,Sudeste,Loja física,46,66.32,2,0,1,957.0,34.4,2024-01,0
CLI01654,38,Centro-Oeste,Telemarketing,43,106.96,5,0,0,735.0,17.6,2023-04,0
CLI01655,29,Sul,Indicação,16,111.55,2,2,0,851.0,6.7,2023-06,0
CLI01656,45,Centro-Oeste,Digital,4,170.92,1,1,1,538.0,-12.0,2024-06,1
CLI01657,29,Sudeste,Digital,52,236.76,5,1,1,,-13.3,2023-05,0
CLI01658,50,Sudeste,Digital,37,168.35,2,1,2,309.0,4.3,2024-06,0
CLI01659,37,Sudeste,Loja física,54,64.36,4,1,2,564.0,7.4,2023-05,0
CLI01660,57,Sudeste,Indicação,21,289.35,3,1,1,880.0,5.5,2023-07,1
CLI01661,66,Sudeste,Indicação,14,285.58,2,1,1,744.0,2.4,2023-09,1
CLI01662,38,Sudeste,Indicação,31,246.2,5,1,1,438.0,6.5,2023-03,0
CLI01663,69,Centro-Oeste,Digital,55,297.73,5,3,0,495.0,-32.8,2023-12,0
CLI01664,56,Centro-Oeste,Digital,48,186.02,1,1,1,,-4.0,2024-02,0
CLI01665,58,Centro-Oeste,Digital,18,290.59,4,1,0,914.0,-20.7,2023-08,0
CLI01666,66,Norte,Indicação,7,68.8,2,2,4,524.0,-0.6,2023-12,0
CLI01667,59,Sul,Digital,10,141.32,4,1,0,934.0,19.6,2023-07,0
CLI01668,53,Sul,Digital,7,106.25,1,3,0,401.0,-13.6,2023-09,0
CLI01669,39,Sudeste,Digital,33,98.86,3,1,1,563.0,-10.6,2023-12,1
CLI01670,43,Sudeste,Digital,23,85.1,4,0,1,460.0,-12.7,2023-04,0
CLI01671,24,Nordeste,Digital,21,205.5,1,3,0,532.0,-10.7,2023-05,1
CLI01672,24,Centro-Oeste,Digital,19,245.23,2,0,2,790.0,8.3,2023-09,0
CLI01673,25,Nordeste,Telemarketing,48,194.47,3,1,2,610.0,11.8,2023-07,0
CLI01674,43,Nordeste,Digital,19,86.64,5,0,1,950.0,22.0,2024-02,0
CLI01675,41,Sudeste,Indicação,36,252.68,1,1,2,526.0,-15.1,2024-05,1
CLI01676,41,Sul,Digital,29,208.89,5,2,0,,10.3,2023-01,0
CLI01677,57,Sul,Indicação,60,146.94,3,0,2,616.0,12.8,2024-03,0
CLI01678,65,Norte,Loja física,18,218.43,1,1,0,385.0,24.8,2024-03,0
CLI01679,29,Centro-Oeste,Indicação,2,114.88,1,3,4,,-14.0,2023-01,0
CLI01680,64,Sul,Indicação,1,136.2,3,2,1,,-30.1,2024-03,0
CLI01681,25,Sudeste,Loja física,47,279.27,2,2,0,877.0,-4.2,2023-02,0
CLI01682,26,Sudeste,Telemarketing,5,122.53,1,0,1,946.0,42.1,2023-04,0
CLI01683,20,Sudeste,Loja física,20,167.4,3,1,1,703.0,-16.4,2024-05,0
CLI01684,38,Centro-Oeste,Indicação,11,272.44,4,0,1,726.0,7.3,2024-04,0
CLI01685,48,Sudeste,Digital,42,226.83,5,2,0,674.0,-33.2,2024-06,0
CLI01686,65,Sudeste,Telemarketing,2,65.45,1,2,0,866.0,27.2,2024-04,0
CLI01687,64,Sudeste,Indicação,3,86.73,4,2,0,551.0,-28.2,2023-08,1
CLI01688,41,Centro-Oeste,Digital,23,51.86,1,1,1,832.0,-35.9,2023-06,0
CLI01689,21,Sul,Loja física,55,207.63,2,0,0,606.0,1.5,2023-02,0
CLI01690,37,Sul,Indicação,12,161.82,3,0,1,729.0,1.8,2024-01,0
CLI01691,33,Sudeste,Indicação,20,83.47,1,2,0,974.0,21.3,2023-06,0
CLI01692,27,Sudeste,Telemarketing,5,289.38,3,1,2,563.0,12.7,2023-06,1
CLI01693,60,Sudeste,Digital,37,182.31,1,0,0,367.0,-30.0,2024-01,0
CLI01694,43,Nordeste,Digital,38,110.37,2,0,3,406.0,-2.3,2023-01,0
CLI01695,46,Centro-Oeste,Loja física,30,175.05,2,0,0,699.0,-10.5,2023-09,0
CLI01696,22,Sul,Digital,9,219.81,4,0,1,878.0,-20.0,2023-12,0
CLI01697,28,Sudeste,Digital,34,68.96,2,3,0,498.0,6.5,2023-12,0
CLI01698,46,Nordeste,Loja física,53,118.58,3,1,1,491.0,15.6,2023-04,0
CLI01699,62,Nordeste,Digital,44,251.64,2,0,2,813.0,-12.1,2024-04,0
CLI01700,32,Sudeste,Digital,35,164.82,1,2,1,741.0,-5.0,2023-12,0
CLI01701,23,Sudeste,Digital,52,186.54,2,1,1,300.0,,2023-01,0
CLI01702,65,Nordeste,Indicação,58,158.1,3,3,0,657.0,-9.9,2023-04,0
CLI01703,32,Sul,Digital,22,60.87,1,1,1,414.0,-6.4,2023-09,0
CLI01704,60,Norte,Digital,44,91.34,4,1,1,899.0,-9.9,2023-07,0
CLI01705,37,Centro-Oeste,Loja física,24,161.29,4,5,0,496.0,1.9,2023-10,1
CLI01706,51,Sudeste,Digital,17,102.2,4,1,1,903.0,-8.8,2024-01,0
CLI01707,19,Nordeste,Telemarketing,10,62.39,1,1,0,573.0,,2023-08,1
CLI01708,61,Sudeste,Digital,30,260.81,4,1,3,459.0,-8.9,2023-10,0
CLI01709,33,Nordeste,Indicação,56,295.2,2,1,0,472.0,9.7,2023-10,0
CLI01710,36,Sul,Loja física,59,248.19,1,0,1,844.0,-9.2,2023-08,1
CLI01711,51,Sul,Indicação,46,263.35,1,1,1,757.0,9.1,2024-03,0
CLI01712,66,Centro-Oeste,Digital,23,110.39,1,0,5,884.0,-12.7,2023-01,1
CLI01713,31,Nordeste,Digital,32,290.06,5,0,1,732.0,13.3,2024-03,0
CLI01714,41,Centro-Oeste,Indicação,17,99.13,3,1,0,780.0,-26.7,2024-05,0
CLI01715,45,Sudeste,Digital,50,287.76,5,2,0,754.0,-0.1,2024-01,0
CLI01716,65,Sudeste,Indicação,51,298.6,5,1,1,495.0,-8.5,2023-12,1
CLI01717,49,Sul,Digital,17,227.83,5,1,3,898.0,-0.7,2023-03,0
CLI01718,54,Norte,Indicação,14,295.19,3,0,0,,-17.8,2023-05,0
CLI01719,27,Sudeste,Telemarketing,9,192.28,5,2,0,855.0,-2.9,2023-03,0
CLI01720,66,Sudeste,Telemarketing,40,114.79,4,0,0,793.0,-16.6,2023-05,0
CLI01721,62,Sul,Digital,2,159.15,1,3,1,738.0,-3.6,2023-09,1
CLI01722,65,Sul,Digital,45,198.29,1,3,2,949.0,-5.0,2023-06,0
CLI01723,26,Nordeste,Telemarketing,25,68.17,2,1,0,658.0,4.9,2024-04,0
CLI01724,41,Nordeste,Indicação,39,205.49,4,0,1,335.0,1.0,2023-10,0
CLI01725,53,Norte,Digital,9,295.19,3,1,0,333.0,28.2,2024-04,0
CLI01726,46,Nordeste,Loja física,54,97.43,1,1,0,387.0,-7.6,2023-03,0
CLI01727,46,Sudeste,Digital,22,248.05,5,3,1,957.0,,2024-06,0
CLI01728,65,Sul,Telemarketing,43,276.87,2,1,0,315.0,47.8,2023-11,1
CLI01729,40,Nordeste,Digital,46,285.83,2,0,2,720.0,-3.4,2024-03,0
CLI01730,44,Norte,Loja física,4,289.93,1,2,0,852.0,14.3,2023-11,0
CLI01731,48,Sudeste,Loja física,26,180.26,4,0,1,,8.6,2023-10,0
CLI01732,60,Sudeste,Telemarketing,58,294.23,2,0,2,307.0,35.0,2023-09,0
CLI01733,24,Sudeste,Indicação,29,239.23,1,1,0,771.0,-21.5,2023-03,0
CLI01734,66,Sul,Digital,45,90.32,4,1,0,767.0,-23.2,2023-09,0
CLI01735,62,Sudeste,Loja física,34,169.13,1,1,0,809.0,-16.8,2024-06,0
CLI01736,21,Nordeste,Telemarketing,23,229.48,1,0,0,701.0,2.6,2023-12,0
CLI01737,31,Nordeste,Indicação,37,111.74,4,3,1,475.0,-15.1,2024-04,0
CLI01738,59,Sul,Loja física,11,210.05,4,1,1,666.0,-32.0,2023-04,0
CLI01739,59,Sul,Indicação,6,216.55,4,0,0,787.0,-13.9,2023-01,0
CLI01740,27,Centro-Oeste,Digital,18,90.57,1,2,0,317.0,5.5,2024-01,0
CLI01741,61,Sul,Indicação,21,191.17,2,2,0,355.0,-13.6,2023-08,1
CLI01742,51,Sudeste,Digital,42,242.81,3,1,0,334.0,17.1,2023-06,0
CLI01743,43,Sudeste,Digital,36,174.62,3,1,1,929.0,-16.9,2023-08,0
CLI01744,40,Sul,Indicação,41,52.93,1,2,1,872.0,0.2,2023-12,0
CLI01745,26,Sudeste,Digital,38,52.16,1,0,1,899.0,-5.9,2023-01,0
CLI01746,54,Sul,Digital,34,139.16,2,1,1,646.0,2.8,2023-04,0
CLI01747,25,Norte,Digital,17,281.45,4,2,0,331.0,4.3,2024-01,1
CLI01748,31,Nordeste,Digital,37,107.07,1,0,1,,23.8,2024-05,0
CLI01749,24,Sudeste,Indicação,25,208.49,5,1,0,875.0,10.3,2023-05,0
CLI01750,24,Sudeste,Loja física,38,105.42,4,1,1,498.0,-6.3,2023-11,0
CLI01751,26,Centro-Oeste,Digital,58,130.32,1,1,1,555.0,9.2,2023-07,0
CLI01752,20,Centro-Oeste,Loja física,12,261.91,5,2,2,641.0,11.3,2023-03,0
CLI01753,31,Sul,Loja física,23,232.12,2,1,2,966.0,30.7,2023-11,0
CLI01754,34,Sudeste,Digital,53,73.75,5,1,0,530.0,-2.4,2024-05,0
CLI01755,67,Nordeste,Indicação,42,157.08,1,3,1,600.0,-1.2,2023-11,0
CLI01756,61,Sudeste,Digital,22,57.19,3,2,0,846.0,19.7,2024-03,0
CLI01757,39,Sudeste,Indicação,21,170.12,1,1,1,325.0,-30.0,2023-08,1
CLI01758,63,Sudeste,Digital,27,215.51,3,0,3,834.0,-3.1,2024-04,0
CLI01759,43,Sul,Digital,57,79.53,2,0,1,952.0,10.4,2024-03,0
CLI01760,45,Sudeste,Digital,31,122.12,2,0,0,773.0,15.7,2023-03,0
CLI01761,62,Sudeste,Digital,6,149.36,4,1,0,686.0,-33.1,2023-06,0
CLI01762,31,Sudeste,,27,279.78,4,0,1,584.0,-20.1,2023-03,0
CLI01763,26,Sul,Digital,40,298.21,3,0,0,749.0,-37.4,2023-05,0
CLI01764,68,Sul,Digital,34,61.13,3,3,2,619.0,13.1,2023-01,1
CLI01765,43,Sudeste,Telemarketing,12,240.15,2,1,1,455.0,3.1,2024-02,0
CLI01766,19,Centro-Oeste,Loja física,45,142.83,5,0,2,770.0,21.3,2023-12,0
CLI01767,28,Sudeste,Digital,57,148.01,3,0,0,719.0,0.4,2024-01,0
CLI01768,34,Sudeste,Telemarketing,53,238.47,3,0,0,412.0,33.6,2024-02,0
CLI01769,51,Sudeste,Digital,7,279.51,5,2,0,950.0,-14.1,2023-12,0
CLI01770,36,Nordeste,Indicação,10,287.63,4,2,1,721.0,-5.5,2024-01,0
CLI01771,56,Sudeste,Digital,45,194.18,4,0,1,897.0,6.2,2023-06,0
CLI01772,35,Sudeste,Loja física,17,139.18,3,2,0,584.0,-10.7,2024-03,0
CLI01773,30,Sul,Loja física,26,246.79,4,1,1,871.0,6.3,2024-04,0
CLI01774,22,Sul,,21,112.65,4,2,1,353.0,-1.7,2023-09,0
CLI01775,67,Nordeste,Loja física,28,190.92,4,0,1,904.0,-2.5,2023-08,0
CLI01776,40,Nordeste,Loja física,58,139.54,2,1,0,624.0,-1.9,2023-05,0
CLI01777,41,Norte,Indicação,46,214.06,1,2,0,757.0,10.6,2024-03,0
CLI01778,46,Sudeste,Indicação,2,110.0,3,2,2,564.0,-5.1,2023-07,0
CLI01779,65,Sudeste,Loja física,60,97.8,3,3,2,681.0,-16.8,2024-05,0
CLI01780,64,Norte,Loja física,54,279.46,2,2,1,512.0,1.0,2024-04,0
CLI01781,25,Sul,Loja física,43,75.35,1,0,0,632.0,-9.5,2023-11,0
CLI01782,43,Nordeste,Indicação,1,176.39,1,1,4,309.0,-15.0,2023-07,1
CLI01783,32,Sudeste,Digital,51,105.11,2,2,1,657.0,-26.0,2023-11,0
CLI01784,18,Sudeste,Loja física,53,59.63,5,0,2,502.0,14.0,2023-02,0
CLI01785,45,Sudeste,Loja física,36,58.9,5,1,1,357.0,9.9,2023-02,0
CLI01786,66,Sul,Telemarketing,51,93.71,1,2,0,793.0,21.1,2023-06,0
CLI01787,64,Sudeste,Loja física,26,266.59,5,2,2,809.0,0.0,2023-03,1
CLI01788,63,Sul,Digital,29,120.52,5,2,2,522.0,16.2,2023-01,0
CLI01789,31,Sul,Loja física,21,287.51,5,0,0,668.0,-14.2,2024-04,0
CLI01790,59,Sudeste,Indicação,11,195.31,1,2,2,991.0,-28.6,2024-02,0
CLI01791,51,Sudeste,Indicação,40,159.05,5,1,1,717.0,-11.3,2024-05,0
CLI01792,48,Sudeste,Indicação,11,194.92,3,1,1,846.0,-3.1,2024-06,0
CLI01793,23,Sudeste,Indicação,36,179.07,1,1,0,402.0,5.4,2023-04,0
CLI01794,66,Sudeste,Digital,49,239.59,2,2,2,460.0,19.2,2023-03,0
CLI01795,22,Sudeste,Loja física,59,120.52,5,1,0,499.0,4.8,2023-08,0
CLI01796,48,Sul,Indicação,39,138.16,4,0,2,459.0,33.9,2023-04,0
CLI01797,54,Nordeste,Digital,40,273.42,1,4,2,994.0,1.8,2024-03,1
CLI01798,32,Sudeste,Digital,35,286.51,2,1,0,435.0,1.5,2024-01,0
CLI01799,32,Nordeste,Indicação,54,273.04,3,0,0,697.0,5.1,2024-02,0
CLI01800,69,Centro-Oeste,Indicação,34,154.76,2,0,0,691.0,5.7,2024-02,0
CLI01801,60,Nordeste,Telemarketing,55,244.99,5,1,2,405.0,5.5,2023-05,0
CLI01802,22,Sudeste,Telemarketing,47,168.98,4,0,0,882.0,-18.5,2023-05,0
CLI01803,45,Sul,Digital,24,174.28,5,0,0,888.0,12.8,2024-01,0
CLI01804,50,Nordeste,Telemarketing,54,101.07,2,4,0,,37.6,2023-04,1
CLI01805,28,Norte,Digital,22,197.68,1,1,0,576.0,-13.2,2024-06,1
CLI01806,60,Norte,Indicação,5,96.43,4,0,3,410.0,-0.6,2023-06,1
CLI01807,23,Sudeste,Digital,56,132.79,4,2,1,523.0,-20.6,2023-05,0
CLI01808,40,Sul,Digital,33,263.66,2,1,0,374.0,11.3,2023-03,0
CLI01809,57,Centro-Oeste,Telemarketing,58,101.67,5,0,1,805.0,11.3,2023-03,0
CLI01810,19,Nordeste,Digital,36,67.69,2,0,1,313.0,-22.6,2023-03,0
CLI01811,32,Sul,Loja física,47,67.15,4,0,0,781.0,-19.7,2023-02,0
CLI01812,40,Sudeste,Digital,20,285.1,2,0,0,488.0,-31.2,2024-06,0
CLI01813,39,Sudeste,Digital,19,176.63,4,1,1,663.0,23.6,2023-10,0
CLI01814,26,Sul,Digital,35,152.25,5,0,2,538.0,-12.6,2023-07,0
CLI01815,64,Nordeste,Loja física,52,252.62,1,2,2,700.0,-2.0,2024-02,0
CLI01816,57,Norte,Digital,43,258.86,1,0,1,603.0,-5.5,2023-10,0
CLI01817,47,Centro-Oeste,Digital,17,132.95,2,1,0,390.0,14.8,2024-04,0
CLI01818,33,Sudeste,Indicação,59,223.3,4,4,5,691.0,9.9,2023-06,0
CLI01819,63,Nordeste,Digital,45,242.68,1,1,2,483.0,9.1,2024-05,1
CLI01820,64,Sudeste,Digital,43,213.56,4,2,1,316.0,-12.2,2023-06,0
CLI01821,69,Nordeste,Telemarketing,34,87.8,5,1,1,311.0,10.2,2024-06,0
CLI01822,47,Nordeste,Digital,9,268.87,2,2,1,,13.9,2023-10,0
CLI01823,62,Sudeste,,26,184.67,4,1,0,445.0,9.8,2023-10,0
